media_id,date,time,type,product_type,caption_full,caption_len,likes,comments,permalink
18118416148783669,2026-06-15,09:04,Reel,REELS,"תיעוד קשה: צעירה בת 22 נורתה אמש ביפו בזמן ששידרה לייב בטיקטוק, ופונתה במצב קשה לבית החולים וולפסון. הירי התרחש ברחוב דוד רזיאל, ולפי המשטרה הרקע לאירוע ככל הנראה פלילי  @hadasgrinberg",184,831,75,https://www.instagram.com/reel/DZmIZxila8c/
17872971852522759,2026-06-15,10:05,Photo,FEED,"שעות ספורות אחרי הכרזת טראמפ על הסכם בין ארה""ב לאיראן והפסקת אש בחזיתות, בירושלים מבהירים באופן רשמי: צה""ל לא ייסוג.   שר הביטחון ישראל כ""ץ פרסם הבוקר הצהרה המבהירה כי ישראל מתנגדת לנסיגה מלבנון למרות הלחצים הבינלאומיים. לפי כ""ץ, המסר הועבר ישירות לנשיא ארה""ב ולבכירים בממשלו, כמו גם למזכיר ההגנה האמריקני פיט הגסת'.  ""רה""מ בנימין נתניהו ואני מובילים מדיניות ברורה שקובעת שצה""ל יישאר באזורי הביטחון בלבנון, בסוריה ובעזה - ללא הגבלת זמן"", הבהיר שר הביטחון. הוא הציג את תוכנית הפעולה בשטח: ""השטח יהיה פנוי מתושבים מקומיים וכל תשתיות הטרור, מתחת ומעל לפני הקרקע - כולל הבתים בכפרי המגע ששימשו כמוצבי טרור - ייהרסו. זהו הלקח העיקרי מאירועי 7 באוקטובר"".  @itayblumental  📸: Chaim Goldberg/Flash90, AP Photo/Jacquelyn Martin",718,1099,130,https://www.instagram.com/p/DZmPeKflv2Q/
18202604335354657,2026-06-15,10:38,Photo,FEED,"אחרי שהושג הסכם בין ארצות הברית לאיראן: פיקוד העורף מעדכן רשמית על הסרת כל מגבלות ההתקהלות ברחבי הארץ. אחרי הדרמה והביטולים, אייל גולן, עומר אדם וכל האמנים הגדולים כבר יכולים לחזור לבמות  @itayblumental  📸: Aloni Mor/Flash90, Koko/Flash90",238,854,20,https://www.instagram.com/p/DZmTM6hlpZt/
17871115266653867,2026-06-15,11:18,Reel,REELS,"תערוכת הנשק היוקרתית בפריז שוב הסתבכה עם ישראל: מארגני ""יורוסטורי"" לא אפשרו למשרד הביטחון הישראלי להקים דוכן בתערוכה, ובמקביל נרשם ויכוח סביב ביתנים של חברות ביטחוניות ישראליות פרטיות שנחשדו בהצגת נשק התקפי. במשרד הביטחון תקפו בחריפות: ""המשלחת הישראלית עמדה בדרישות המקוממות של ממשלת צרפת"". לדבריהם, מדובר ב""צעד ציני, לא שוויוני ולא מפתיע"".  לצד המגבלות על המציגים הישראלים, דוכנים ישראליים אחרים נותרו פתוחים, אך גורמים בתעשיות הביטחוניות מתארים תחושת הדרה ופיקוח חריג. ""חקרו אותנו על כל מוצר או טכנולוגיה"", סיפרו לכאן חדשות. לדבריהם, פקחים עברו בין הדוכנים ופסלו מוצרים שנראו להם כנשק התקפי. זו אינה הפעם הראשונה שישראל מודרת מהתערוכה, אחרי שב-2024 צרפת מנעה מחברות נשק ישראליות להשתתף באירוע  (דב גיל-הר) | @itayblumental  📸: אגף דוברות וקשרי ציבור במשרד הביטחון",765,807,90,https://www.instagram.com/reel/DZmXuSHgSUk/
18027494090648207,2026-06-15,13:00,Photo,FEED,"רצח בגלל ויכוח על עתיקות: פרקליטות המדינה הגישה כתב אישום נגד בן 17 מלוד, בגין רצח בני הזוג אולגה ורוסלן פריחודקו סמוך למשמר איילון ב-22 במאי. לפי האישום, אחרי ויכוח על מכשירי גילוי מתכות, הוא עזב את המקום, חזר עם אקדח, ובהמשך גנב מהרכב את גלאי המתכות, הטלפונים וכרטיסי האשראי של בני הזוג.  מכתב האישום עלה כי לאחר מכן ניסה הנער לטשטש את זהותו ולהקשות על פענוח המעשים, בין היתר כשביקש מחבר תושב יהודה ושומרון לסייע בהעברת הרכב לשטחים. הפרקליטות מייחסת לו שתי עבירות רצח בנסיבות מחמירות, שוד, נשיאת נשק, שיבוש מהלכי משפט ועבירות נוספות  @hadasgrinberg  📸: לפי סעיף 27א'",568,726,30,https://www.instagram.com/p/DZmjb45jMu7/
18122088100735550,2026-06-15,15:23,Carousel,FEED,"מי ניסה להחביא את האוצר של אצילי קיסריה בתוך בור יין? תגלית נדירה ויוצאת דופן שנחשפה בבנימינה מספקת הצצה מדהימה לחיים בארץ ישראל לפני 1,700 שנה. שני פסלי שיש שלמים מהתקופה הרומית, המציגים דמויות מהעולם היווני-רומי, התגלו במפתיע במהלך חפירות שנערכו בתוואי הרחבת מסילת הרכבת באזור.  באופן חריג, על אחד הפסלים השתמרה כתובת מפורשת ביוונית עם השם ""ליקורגוס"". הארכיאולוגים, שמגדירים את הממצא כ""תגלית של פעם בחיים"", מעריכים כי מדובר בפריטי אמנות יוקרתיים שעיטרו וילה מפוארת של אחד מעשירי קיסריה הסמוכה, אך נסיבות הטמנתם המכוונת בתוך בור האיסוף של הגת נותרו לעת עתה תעלומה. הגילוי יוצג לראשונה לציבור ביום חמישי במסגרת כנס ארכיאולוגי מיוחד במוזיאון ארץ ישראל בתל אביב.  @wassermanmichal  צילום: רשות העתיקות - אסף פרץ, אמיל אלג'ם, אלירן אורן, יולי שוורץ",745,16243,264,https://www.instagram.com/p/DZmz3eqDBoH/
18093121958013375,2026-06-15,16:23,Photo,FEED,"פרסום ראשון: ההתאחדות מאמצת יוזמת פיפ""א למשחק מול פלסטין  נשיא פיפ""א, ג'אני אינפנטינו, מנסה ליזום משחק ידידות היסטורי בין נבחרות הנערים של ישראל ופלסטין, שייערך בפתח אליפות העולם עד גיל 15. אם היוזמה תצא לפועל, תהיה זו הפעם הראשונה אי פעם שבה נבחרות רשמיות משני הצדדים נפגשות על המגרש, בכל מסגרת או קבוצת גיל שהיא.  כעת, ההתאחדות לכדורגל מתייחסת בחיוב ליוזמה: ""אנחנו מוכנים, יותר מתמיד, להשתמש בכדורגל ככלי לקידום נורמליזציה ושלום. ידינו תמיד מושטות ליצירת עתיד טוב יותר לכולם, ומקווים למצוא שותף אמיץ גם בצד השני"".  @yoavborowitz  התמונה נוצרה באמצעות AI ✨",557,2045,255,https://www.instagram.com/p/DZm6sgzGEtz/
17933919699286688,2026-06-15,17:35,Photo,FEED,"תגלית חמורה בירושלים 👇  שלושה פעוטות מירושלים אושפזו בבית החולים לאחר שבדמם נמצאו שאריות של חומרי הרגעה והרדמה הנמצאים תרופות נוגדות חרדה למבוגרים, כגון קלונקס ווליום.  על פי החשד, הפעוטות צרכו מחיות מזון מסוגים שונים של חברת ""פרינוק"" שנרכשו בסניפים של רשת ""זול ובגדול"" בירושלים. המוצרים נרכשו כמוצרים בודדים ולא כמארז.  הפעוטות גילו תסמינים של אפתיות וחולשה ופונו בימים האחרונים ובחודש שעבר לבית החולים הדסה עין כרם, שם אושפזו להשגחה ולאחר מכן שוחררו.  המשטרה ומשרד הבריאות פתחו בימים האחרונים בחקירה בעקבות המקרים. בשלב זה לא ניתן לקבוע אם קיים קשר בין המקרים לבין המוצר, ולא ידוע על מקרים דומים נוספים. עם זאת, החקירה נמשכת וכלל כיווני החקירה נבדקים.  @nov_reuveny  התמונה נוצרה באמצעות AI ✨",694,415,27,https://www.instagram.com/p/DZnC6dODU_v/
18427069054127932,2026-06-15,18:18,Carousel,FEED,"המסמכים שנפלו בידי צה""ל חושפים: זו הסיבה המרכזית למתקפת 7 באוקטובר  @roikais @eliorlevy",87,931,64,https://www.instagram.com/p/DZnHz1UCXb6/
18210880537337467,2026-06-15,20:16,Photo,FEED,"דובר המשטרה אריה דורון: יאיר גולן נשמע כמו עוכר ישראל""  סערה בעקבות דבריו של נצ""מ אריה דורון נגד יו""ר הדמוקרטים, יאיר גולן. בראיון שהעניק לגלי ישראל, תקף דורון בחריפות את גולן בעקבות התבטאויותיו כלפי המפכ""ל וראש השב""כ, ואמר כי ""האמירה שלו נשמעת כאחד מעוכרי ישראל הגדולים ביותר שפוגע בגיבורי ישראל"".  דורון הוסיף בראיון כי גולן ""התאהב בגישה הפוגעת בלובשי המדים"" וכי מטרתו היא ""לקושש קולות"", תוך שהוא מזכיר אמירות עבר של גולן וטוען כי הוא ""צריך להיות בוש ונכלם""   זמן קצר לאחר מכן, הבהיר דורון את דבריו והודיע כי הוא חוזר בו.  @roi_yanovsky 📸: פלאש 90, אבשלום ששוני וחיים גולדברג",577,2196,778,https://www.instagram.com/p/DZnVYqmjxsT/
18056230556738006,2026-06-15,20:19,Carousel,FEED,"המדיניות הישראלית באיראן שגרסה הימנעות מהסכם, בהפעלת כוח ואז עוד יותר כוח, התנפצה. הפרשנות של גילי כהן👈  @gilicohen10",117,1399,135,https://www.instagram.com/p/DZnVrR3jD-i/
18556879522069705,2026-06-15,21:10,Carousel,FEED,"⁨	⁨	פרסום ראשון: החרדים מתכננים צעד מחאה חסר תקדים נגד הגיוס - ככל הנראה כבר ביום רביעי | דפדפו כדי לקרוא איך זה אמור להיראות  ***עדכון: עוד לא נקבע תאריך, ככל הנראה עכשיו, אולי לא יקרה השבוע אלא יידחה ‪‪@daniel.grovais‬‬  📸: פלאש 90⁩⁩",235,2404,535,https://www.instagram.com/p/DZnbjsbiRKQ/
18113010046727953,2026-06-15,21:48,Reel,REELS,"מסתכל על חצי הכוס המלאה? נתניהו מתייחס להסכם: ""איראן דהרה לפצצה אטומית - אם לא היינו פועלים, כולכם הייתם בסכנת מוות המוני""",122,1887,1328,https://www.instagram.com/reel/DZnf4DYiNv4/
17872276995527495,2026-06-15,23:36,Reel,REELS,⁨	הקהילה האיראנית בלוס אנג'לס יוצאת למחות נגד הנבחרת הכדורגל של ארצם עם דגלי איראן שלפני המהפכה - וגם עם דגלי ישראל   ‪@itsik_z‬⁩,129,2095,46,https://www.instagram.com/reel/DZnsK9kgNd0/
18167945452377882,2026-06-16,10:32,Photo,FEED,"״נעצרנו תוך כדי תדריך אחרון״ 👇  מפקד חיל האוויר האלוף עומר טישלר שלח איגרת למשרתים בה התייחס המתקפה שתוכננה בשבוע שעבר באיראן ונעצרה ברגע האחרון בהתערבות נשיא ארצות הברית טראמפ: ""כל חיל האוויר היה מוכן להמריא למטס תקיפה רחב. שעות ספורות מפקודה להמראה, מאות מטרות בלב איראן. התקיפה נעצרה בעודנו מתדרכים בטייסות שעה בלבד טרם היציאה למטס"". מכתבו פורסם הבוקר לראשונה בכאן חדשות  Itay Blumental  📸: דובר צה״ל, U.S. Air Force",419,3426,125,https://www.instagram.com/p/DZo3RR3jJeu/
18086723024313378,2026-06-16,11:23,Photo,FEED,"״מצבו טוב״ 👇  השר דוד אמסלם עבר התקף לב במוצאי שבת האחרונה ואושפז בבית החולים, כך מסרה הבוקר לשכתו. בהודעה נכתב כי מצבו של השר בן ה-65 טוב וכי הוא השתחרר הבוקר לביתו  @dikla_aharon  📸: פלאש 90",192,943,517,https://www.instagram.com/p/DZo9KmyHX8U/
18600519208004255,2026-06-16,11:59,Photo,FEED,"בעקבות תיקו 0 היסטורי ⚽️  ז'וזימר ""ווז'יניה"" דיאס, שוער כף ורדה שהרשים אתמול במשחק מול נבחרת ספרד, גילה אתמול להפתעתו במהלך ריאיון כי נוספו לו מאות אלפי עוקבים חדשים. תוך יום השוער בן ה-40 כבר הגיע לכמעט שישה מיליון עוקבים באינסטגרם, לעומת 50,000 בלבד שהיו לו לפני המשחק מול ספרד   כזכור, במשחקה הראשון במונדיאל אי פעם, הנבחרת הקטנה הצליחה לעמוד בגבורה מול ספרד ולסיים עם תוצאת תיקו 0 מול הקבוצה האימתנית שכבר ניצחה בעבר במונדיאל ונחשבת לאחת המובילות הבולטות להגיע לשלבים האחרונים במונדיאל  (דב גיל-הר) 📸: AP, צילום מסך מהרשתות החברתיות",536,1317,24,https://www.instagram.com/p/DZpBPjPgGOV/
18108242441475104,2026-06-16,13:29,Photo,FEED,"הם לא רק תכננו פיגוע, הם כבר הכינו את סרטון לקיחת האחריות. רשויות החוק בגרמניה איתרו אצל אחד החשודים בהשתייכות לתשתית חמאס באירופה סרטון שהוקלט מראש, לקראת פיגוע גדול שתוכנן ליום השנה השני לטבח 7 באוקטובר.  לפי החוקרים, הפיגוע נמנע ימים ספורים לפני המועד המתוכנן. מאז הסתיו האחרון נעצרו בגרמניה ובמדינות נוספות באירופה תשעה חשודים בתמיכה בחמאס ובמעורבות בהובלה ובאחסון של נשק ותחמושת עבור הארגון.  (דב גיל-הר) צילום: AP Photo/Jens Meyer",436,5300,123,https://www.instagram.com/p/DZpLih_jLGS/
17958247904962919,2026-06-16,14:42,Reel,REELS,"""אם ישראל לא יכולה לעשות את העבודה בלי להרוג את כולם, סוריה תעשה את זה"": טראמפ בביקורת חריפה על ההתנהלות של ישראל מול לבנון, בדברים שאמר במסיבת עיתונאים משותפת עם אמיר קטר בפסגת G7  @itamar.margalit",198,2148,1505,https://www.instagram.com/reel/DZpT1TSj8xi/
18139982125541220,2026-06-16,15:35,Photo,FEED,"התכנית: ליצור פיצוצים ולצלוף בהמון שיברח 👇  הבולשת הפדרלית (FBI) סיכלה מתקפת רחפנים על אירוע UFC שהתקיים בבית הלבן לרגל יום הולדתו ה-80 של הנשיא דונלד טראמפ - כך הודיע היום ראש ה-FBI קאש פאטל, שהוסיף כי כמה חשודים נעצרו ברחבי ארצות הברית  על פי דיווח ברשת ""פוקס ניוז"", החשודים תכננו לכאורה להשתמש ברחפנים ממולכדים כדי לפגוע במבנים סמוכים לאירוע, ולירות לעבר הקהל בעת המנוסה. עוד דווח כי חשודים נוספים תכננו לפלוש לבית הלבן. גורם בכיר באכיפת החוק הגדיר את האיום כ""רציני מאוד""  @yoav.zehavi  📸: AP",495,507,17,https://www.instagram.com/p/DZpaCERjjJO/
18103387757012899,2026-06-16,17:11,Photo,FEED,"המונדיאל מגיע גם לאגפים ⚽  בתום הערכת מצב עם סגל הפיקוד הבכיר, נציב בתי הסוהר, רב גונדר קובי יעקובי, הנחה לאפשר לאסירים פליליים לצפות במשחקי המונדיאל גם בשעות המאוחרות, כחלק מיעד שיקום האסיר. עם זאת, הנציב הבהיר כי אירועי משמעת והפרות סדר יטופלו במשילות כליאתית מלאה  (אורלי אלקלעי) התמונה נוצרה באמצעות AI ✨",308,806,52,https://www.instagram.com/p/DZpk8jEFfWo/
18090756593617795,2026-06-16,18:19,Reel,REELS,שחר של יום חדש: כתבנו הפוליטי החדש שחר גליק מגיע למהדורה עם סקר דרמטי. הערב ב-20:00 @shahar.glick.news,102,232,23,https://www.instagram.com/reel/DZpsqcSi0Zj/
18405497941158396,2026-06-16,20:42,Carousel,FEED,"מהפך בצמרת האופוזיציה: לראשונה בסדרת הסקרים של כאן חדשות, גדי איזנקוט עוקף את נפתלי בנט. מפלגת ""ישר!"" עולה ל-21 מנדטים, ""ביחד"" יורדת ל-17. במקביל, הליכוד נחלש ל-23 מנדטים וגוש נתניהו יורד ל-52.  אחרי ההסכם של ארה""ב עם איראן, הציבור עדיין לא רגוע: 55% מהנשאלים מתנגדים להסכם, ורק 18% תומכים בו. במקביל, 70% עדיין חוששים מהאיום האיראני. בקרב מצביעי האופוזיציה, איזנקוט מוביל גם בשאלת ההובלה: 44% חושבים שהוא צריך להוביל את גוש מתנגדי נתניהו, לעומת 36% שתומכים בבנט.  תיקון: חד״ש-תע״ל בראשות יוסף ג׳בארין ואחמד טיבי.  @shahar.glick.news  📸: יונתן זינדל/פלאש 90, פלאש 90",566,2155,289,https://www.instagram.com/p/DZp9Gw0jKtP/
18113747362730452,2026-06-16,21:19,Reel,REELS,"⁨	⁨	ח״כ מאיר פרוש: ""אם היועצת המשפטית לממשלה לא תפסיק לרדוף את לומדי התורה - לא תהיה ברירה ונגרש אותה במקלות ובאבנים""   (דניאל גרובייס)⁩⁩",137,792,635,https://www.instagram.com/reel/DZqBV4hlc8O/
18098540908936818,2026-06-16,21:51,Reel,REELS,"בסיאטל דאגו שגם מי שלא היה באצטדיון ירגיש את המונדיאל: אחרי המשחק בין מצרים לבלגיה שהתקיים בעיר, הרחפנים עלו לשמיים והציגו את התוצאה בענק  @itamar.margalit  📸: רויטרס",166,1086,1,https://www.instagram.com/reel/DZqE7oclsfI/
18179267467398176,2026-06-16,22:48,Reel,REELS,"⁨	גאווה ישראלית: איילה אוחנה, בת 13 מקצרין, הגישה לשופט את הכדור בפתיחת המשחק בין צרפת לסנגל במונדיאל. איילה אובחנה במחלה הנדירה גושה, והכדורגל והספורט עוזרים לה להתמודד עם התסמינים   @anna.pines",195,12048,168,https://www.instagram.com/reel/DZqLgDCDIgT/
17998879127955161,2026-06-17,09:14,Reel,REELS,"⁨	מפגינים חרדים מתת-הפלג הקיצוני “הרצפניקים” ששייך לפלג הירושלמי חוסמים את כביש 4 במחלף גבעת שמואל לשני הכיוונים ומתעמתים עם המשטרה, זאת במחאה נגד כליאת עריקים שנעצרו על ידי המשטרה הצבאית. הכביש נפתח ונסגר לסירוגין.  ‪@daniel.grovais‬⁩ 📸: יוסף כהן",247,6568,1624,https://www.instagram.com/reel/DZrS_xgCSfa/
18052885937596802,2026-06-17,10:11,Photo,FEED,"סיפור מהסרטים: המשטרה פשטה על מתחם הסינמה סיטי בירושלים בעקבות חשד להימצאות סחורה מזויפת. במהלך הפשיטה נתפסה סחורה מזויפת בשווי מוערך של כ-250,000 ש""ח, אשר הוחרמה על ידי הכוחות.  @haimgoldich @veredpelman  📸: פלאש 90, יונתן זינדל",229,4555,203,https://www.instagram.com/p/DZrZupyERpC/
18097165640598290,2026-06-17,12:54,Reel,REELS,"ח""כ צבי סוכות איים על צמרת צה""ל והבהיר: ""אם תדרכו עלינו – לא נעביר לכם כלום בכנסת. יש לנו כוח פוליטי"".  הדברים נאמרו בכנס ""לא לקרוע את צבא העם"", שנערך על רקע סערת שילוב הנשים בשריון. נגד סוכות, כזכור, מתנהלת חקירה בחשד לפריצה לבסיס שדה תימן.  @dikla_aharon",256,1448,829,https://www.instagram.com/reel/DZrsQLDjlUD/
18470889799111961,2026-06-17,13:28,Photo,FEED,"פרסום ראשון: הסיוט הכי גדול של ההורים התממש 👇  משרד הבריאות עדכן את הורי הפעוטות שאושפזו בירושלים כי בבדיקות המעבדה נמצאו במחיות ""פרינוק"" שצרכו חומרי הרדמה. בעקבות הממצאים הוצאו צווי סגירה מיידיים לשני סניפים של רשת ""זול ובגדול"" בירושלים, שמהם נרכשו המוצרים.  במשרד הבהירו כי בשלב זה לא נמצאה אינדיקציה לתקלה בייצור או לזיהום במפעל, ולכן נבדק כיצד הגיעו החומרים למחיות. המשמעות: נבדק חשד להכנסה מכוונת של חומרי ההרדמה, ולכאן חדשות נודע כי בעקבות זאת משרד הבריאות פנה גם לשב""כ  @nov_reuveny  התמונה נוצרה באמצעות AI ✨",516,1614,241,https://www.instagram.com/p/DZrwQbJjEzS/
18069468692694863,2026-06-17,14:57,Photo,FEED,"ירוק מבחוץ אבל לבן מבפנים🍉  כאלף דונם של שטחי גידול אבטיחים ברחבי הארץ הושמדו בעקבות וירוס חריג שפוגע באבטיחים. כך נמסר מהקרן לביטוח נזקי טבע בחקלאות  הווירוס פוגע ישירות במרקם ובטעם של הפרי, והאבטיחים הופכים לקמחיים, נראים לא בשלים ולעיתים מציגים פנים לבן או פסים צהובים המקנים להם מראה בשל מדי. עם זאת הודגש הווירוס אינו מסוכן לבני אדם, והאבטיחים הנגועים אינם מסוכנים למאכל.  לפי הקרן, לצד פגיעת מזג האוויר בייבולים בתחילת העונה, נרשמה השנה התפרצות של וירוס דלועיים בהיקף הגבוה פי 5–6 מהממוצע  בקרן הסבירו כי ראשיתה של הפגיעה בענף החלה כבר במהלך חודש מרץ, אשר התאפיין בעננות רבה ובקור יחסי. תנאי אקלים אלו הביאו לפחיתה דרמטית ומשמעותית בהיקפי הייבול  עוד נמסר כי הנזקים נרשמו באזורים שונים בארץ, בהם עמק הירדן, הגליל התחתון ועוטף עזה. בקרן חוששים כי עם התקדמות עונת הקטיף יתגלו נזקים נוספים בשטחי גידול שטרם הבשילו  @wassermanmichal  📸: מעריכי קנט",849,1293,22,https://www.instagram.com/p/DZr6ZPZFlnm/
18328580020266082,2026-06-17,15:50,Photo,FEED,"⁨אחרי שחשפה זהות של איש שב""כ: הכנסת אישרה חסינות לגוטליב, והוא עותר לבג""ץ נגד ההחלטה 👇  מליאת הכנסת אישרה מתן חסינות מפני העמדה לדין פלילי לחברת הכנסת טלי גוטליב, הנאשמת בפרסום זהותו של עובד שב""כ שהוא בן זוגה של מנהיגת המחאה שקמה ברסלר. 62 חברי כנסת הצביעו בעד מתן החסינות  חברה של גוטליב למפלגת הליכוד, ח""כ יולי אדלשטיין, אמר מוקדם יותר כי לא יתמוך במתן החסינות. ‏""אם חברי הכנסת הערבים היו חושפים שמות של סוכני מוסד ואנשי שב""כ? גם אז היינו שותקים? יש השלכות לכל דבר"", אמר. לפני יומיים אישרה ועדת הכנסת את מתן החסינות, והיום הוא המועד האחרון שבו יכלה המליאה לאשר זאת, בתום 30 ימים מהגשת כתב האישום נגדה  גוטליב, שבנוסף לפרסום זהותו של עובד שב""כ טענה לבגידה ב-7 באוקטובר, אמרה הבוקר בריאיון ל""הבוקר הזה"" בכאן חדשות ברשת ב': ""ההצבעה בעניין החסינות המהותית שלי היא לא הצבעה לי באופן אישי, אלא לחברי כנסת באשר הם""⁩  @dikla_aharon  📸: יונתן זינדל, פלאש 90",850,555,221,https://www.instagram.com/p/DZsAjFqFAAT/
18454820917117847,2026-06-17,16:21,Photo,FEED,"חרדים הקימו מיצג תמיכה עם כיסאות צהובים ושלטי ""חטופי סולברג"" ו-""מחזירים אתכם הביתה"", עבור חרדים שנעצרו לאחר שהתפרעו בביתו של שופט העליון נעם סולברג  @daniel.grovais",164,472,113,https://www.instagram.com/p/DZsEAgvDgRZ/
17890518051549438,2026-06-17,17:37,Reel,REELS,"⁨	אלפי חרדים מחסידות גור מפגינים מחוץ לכלא 10 במחאה על מעצר עריקים שנעצרו על ידי המשטרה הצבאית👇  האדמו""ר מגור הגיע להפגנה שבכלא 10, וכוחות צה""ל הוקפצו למקום מחשש לפריצת אלפי החרדים לבסיס. כמו כן, חרדים, המשתייכים לפלג הקיצוני שבתוך הפלג הירושלמי - פלג 'הרצפניקים', חסמו את כביש 4 סמוך לבני ברק, שם נעצרו חמישה מפגינים בעימותים עם כוחות המשטרה  ‪@daniel.grovais‬⁩",362,936,301,https://www.instagram.com/reel/DZsMu7fgQIH/
18444103723189831,2026-06-17,17:58,Photo,FEED,"⁨	5 לוחמים נפצעו בלבנון מרחפן נפץ של חיזבאללה, אחד מהם באורח קשה👇  רחפן נפץ של חיזבאללה התפוצץ סמוך לטנק של חטיבת גבעתי בדרום לבנון. ארבעה לוחמים נפצעו ופונו על ידי מסוק לטיפול רפואי. אחרי מספר דקות, התפוצץ רחפן נפץ נוסף על רכב הפינוי, לוחם נוסף נפצע ופונה על ידי מסוק. באירוע נפצע לוחם באורח קשה, שני לוחמים נפצעו באורח בינוני ושני לוחמים נפצעו באורח קל  @itayblumental ‪@carmela_menashe‬  📸: אייל מרגולין, פלאש 90⁩",416,856,44,https://www.instagram.com/p/DZsPMZ4llJA/
18106344422049248,2026-06-17,19:42,Reel,REELS,"טראמפ על ההסכם עם איראן: ""אין מדינה אחת שביקשה שנמשיך להפציץ את איראן. רק טיפשים אומרים את זה""👇  נשיא ארצות הברית דונלד טראמפ קיים מסיבת עיתונאים שבה התייחס להסכם הנרקם עם איראן. ""הגענו להסכם שמשיג את כל מה שרצינו להשיג"", אמר, ""הוא יפתח את מצר הורמוז וימנע מאיראן להשיג אי פעם נשק גרעיני""  בדבריו התייחס טראמפ גם לראש הממשלה בנימין נתניהו. ""עם כל הכבוד לו, הוא אדם מאוד טוב אבל לפעמים הוא מתלהב יותר מדי"", אמר. ""יש לנו איזה ויכוח לגבי לבנון. אני אומר לו שהוא יכול לגלות גישה קצת יותר עדינה, ושלא צריך להפיל בניין שלם של חיזבאללה בכל פעם"", אמר, והוסיף כי העביר אל ישראל עותק של מזכר ההבנות שצפוי להיחתם, לדבריו, מחר או מחרתיים.  הנשיא האמריקני אף אמר כי חיסולו של חמינאי הביא להנהגה טובה יותר באיראן. ""המנהיגים החדשים של איראן הם חכמים ופחות קיצוניים"", הסביר, ""הם ממש טובים ואוהבים את ארצם. זה היה שינוי משטר ואני חושב שהם יתנהגו אחרת מהמשטר הקודם  בסוגיית הגרעין אמר טראמפ כי ארצו מתכוונת ""להשיג"" את האורניום המועשר של איראן. ""אין לזה הרבה ערך, אבל היינו רוצים להשיג את זה מבחינה פסיכולוגית. יש לנו מצלמות מהחלל שרואות כל מה שקורה שם. יכולים לראות מהחלל את תג הזיהוי של האנשים שנכנסים לשם, מישהו שקוראים לו 'מוחמד משהו' - ב-50% מהמקרים ככה קוראים להם"", אמר  @nathanguttman @ishay_bar_yosef",1189,773,511,https://www.instagram.com/reel/DZsbAqhD_T-/
17971121574066165,2026-06-17,21:01,Reel,REELS,"⁨	השר שיקלי מהליכוד על גדי איזנקוט: ""יש לו יתרון סוציולוגי מסוים"", במפלגתו של איזנקוט תקפו: ""אמירה גזענית שמזלזלת במאות אלפי ישראלים""   (מאיה ראכלין) #כאןבשש 📸 סטילס: פלאש90⁩",174,1085,515,https://www.instagram.com/reel/DZskEoRDPgX/
18083337311396300,2026-06-17,21:39,Reel,REELS,"⁨	שוטר בעט בראשו של מפגין במהלך הפגנה בבני ברק, והושעה מתפקידו  עד לבירור נסיבות האירוע. מפכ""ל המשטרה אמר: ""אם לאחר בחינת הסירטונים מהמחאה בצומת בני ברק, נלמד שמפקדים ושוטרים פעלו שלא על פי הנהלים, לא נחשוש לטפל בחומרה ולהשעות מפעילות מבצעית""  @hadasgrinberg  📸: שימוש לפי סעיף 27 א' לחוק זכויות יוצרים⁩",303,765,236,https://www.instagram.com/reel/DZsoZiWlMYr/
18002332850933762,2026-06-17,21:57,Photo,FEED,"צעיר ישראלי בן 21 נעצר בקפריסין בחשד לניסיון רצח👇  משטרת קפריסין עצרה את הישראלי בחשד שהיה מעורב מחוץ למועדון לילה בקטטה, שבה נפצעו ארבעה בני אדם. לפי החשד, הישראלי וחשוד נוסף היו מעורבים בוויכוח עם צעיר קפריסאי כשאז שלף הישראלי סכין ודקר שלושה בני אדם. מעצרו הוארך ב-8 ימים  לפי דיווח בעיתון ""Cyprus mail"", הישראלי נעצר יחד עם צעיר מקומי בן 22 שמאושפז בבית חולים. לפי החשד, השניים היו מעורבים בוויכוח עם צעיר קפריסאי אחר לפני ששני מאבטחים התערבו כדי להפריד ביניהם   המשטרה המקומית טוענת כי הישראלי שלף סכין במהלך הריב ופצע את הקפריסאי הצעיר ואת שני אנשי הביטחון. ארבעה פצועים בסך הכל נלקחו לטיפול רפואי בעקבות התקרית  המשטרה הקפריסאית טוענת גם כי הצעיר הישראלי העליב את השוטרים שהגיעו לזירה, מה שהוביל למעצרו בחשד להפרת הסדר בנוסף לחקירה בגין ניסיון רצח. החוקרים מחזיקים בסכין שבה נעשה שימוש בתקרית  @veredpelman @ishay_bar_yosef  📸: תמונת אילוסטרציה",851,528,28,https://www.instagram.com/p/DZsqfnZFtnA/
18107351677942889,2026-06-17,22:50,Carousel,FEED,"⁨	רגע לפני פיזור הכנסת: השר סמוטריץ' פועל להעברת מאות מיליוני שקלים לתוכנית ""זהות יהודית"". גורמים כלכליים בכירים: ""יש תחושה של מכירת חיסול""   📸: Yonatan Sindel/Flash90 ‪@lielkyzer‬⁩",181,360,100,https://www.instagram.com/p/DZswndxFHN_/
