"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
18091241471621176,17841407868310918,kan_news,"כאן חדשות","⁨	""עוד כפר שצה""ל יכבוש בלבנון ועוד אלף מחבלים מחוסלים - לא צפויים לקדם אותנו למימוש המטרה"". רועי שרון בדעה נוקבת על כיבוש הבופור👇

""מצטער לצנן את ההתלהבות מכיבוש הבופור - הסמל של רצועת הביטחון ההיא וגם הזאת. מבצע מוצלח מאוד, יכולת מבצעית מרשימה מאוד - של פיקוד צפון, לוחמים גיבורים ומפקדים ראויים. אבל עם סמלים לא מביאים ביטחון ולא יציבות. את הרקטות, הכטב""מים והרחפנים חיזבאללה משגר לעבר צפון המדינה ולעבר כוחותינו מאזורים רחוקים יותר. צפונית לבופור יש עוד כפרים ועוד מחבלים - מפה ועד ביירות. אז בינתיים ביישובי הצפון ממשיכים לרוץ לממ״דים, ישראל מוגבלת מלתקוף בביירות, חיזבאללה תוקף אזרחים וחיילים, וצה״ל ממשיך לעשות עוד מאותו דבר, אבל חשוב להיזכר מדי פעם במטרה: להשיג ביטחון ליישובי הצפון. ובהנחה שאיש בישראל לא מתכנן לטהר בית-בית עד ביירות, אז בלי פעולה מדינית משלימה, עוד כפר שצה""ל יכבוש בלבנון ועוד אלף מחבלים מחוסלים - לא צפויים לקדם אותנו למימוש המטרה"".

‪@roysharon11‬⁩",60,"05/31/2026 10:59",https://www.instagram.com/reel/DZAyTCeiJJP/,"IG reel",,Lifetime,61443,38583,1506,80,1,108,53
18084083594308186,17841407868310918,kan_news,"כאן חדשות","שמעתם פעם על 10 יחידות בגרות בבישול?👨‍🍳 אורנה איזנמן, מנהלת תיכון אורט מיטרני, מסבירה למה החליטה לקחת את הבגרויות הכי לא שגרתיות ולהפוך אותן ללהיט בטיקטוק: ""התלמידים כל הזמן שמעו כמה הם לא יכולים, אבל הדבר היחיד שמעניין אותי זה במה הם טובים""

#כאןבשש (יאיר ויינרב)",78,"05/31/2026 11:19",https://www.instagram.com/reel/DZA0jGHj1Pw/,"IG reel",,Lifetime,97670,70779,3492,761,10,112,146
18076961171259550,17841407868310918,kan_news,"כאן חדשות","⁨	2026 מול 1982 - מה השתנה? תיעוד ארכיון נדיר מחזיר אותנו אל הבוקר שאחרי כיבוש הבופור: ""אפשר להתחיל לנשום לרווחה, הבופור בידי כוחות צה""ל""
תחושות ההקלה והתקווה של תושבי מטולה וקריית שמונה של שנות השמונים מול האיום שהוסר והציפייה לשקט המיוחל⁩",67,"05/31/2026 12:01",https://www.instagram.com/reel/DZA5ZJaDdG0/,"IG reel",,Lifetime,49018,32986,1725,154,6,43,121
18425539009130156,17841407868310918,kan_news,"כאן חדשות","חשיפה: לפי גורמים שנכחו במקום, השר בן גביר נכנס ללא אישור לכלי השיט של חיל הים - שם צילם את הסרטון שעורר סערה עם פעילי המשט לעזה. 

לפי הגורמים, השר הגיע לבסיס חיל הים באשדוד ופגש בשער קצינה בדרגת סא״ל, שהסבירה לו כי לא יוכל להיכנס ללא אישור. השר הדף אותה ונכנס לבסיס, שם, ליד כלי השיט שבו הוחזקו הפעילים, פגש בבכיר נוסף בדרגת אל״ם. הקצין הסביר לבן גביר שהוא לא יוכל להיכנס ללא אישור, וביקש ממנו להמתין להנפקתו. אז, לפי הגורמים, השר נצמד אליו ואיים עליו כי אם לא יניח לו להיכנס לכלי השיט - ידבר עם שר הביטחון כ״ץ ו״ידאג לכך״ שהוא לא יקודם עוד בצבא. לאחר האיום, בן גביר הדף את הבכיר ונכנס - ללא אישור - לכלי השיט

@roysharon11",0,"05/31/2026 13:55",https://www.instagram.com/p/DZBGey0jiLd/,"IG carousel",,Lifetime,290641,142914,5190,1463,1,785,287
18130832524514049,17841407868310918,kan_news,"כאן חדשות","תיעוד מטריד מחיפה: פקח מכה ומקלל נער, כששוטרת עומדת לידו. מהמשטרה נמסר: ״נבהיר כי הסרטון מתעד חלק מצומצם מהאירוע בלבד, ואינו משקף את השתלשלות האירועים במלואה. החומר יועבר לבחינה של הגורמים הרלוונטיים״ 

אורלי אלקלעי",14,"05/31/2026 21:01",https://www.instagram.com/reel/DZB3LEjD0u6/,"IG reel",,Lifetime,77064,46294,654,96,5,126,54
18099934048874021,17841407868310918,kan_news,"כאן חדשות","בעקבות מעצר עריק: מפגינים חרדים פרצו במהלך הלילה לתחנת משטרה בבית שמש. כוחות משטרה ומשמר הגבול השתמשו ברימוני הלם ובגז מדמיע כדי לפנות אותם

@roi_yanovsky 
📸: שימוש לפי סעיף 27 א' בחוק זכויות יוצרים",23,"05/31/2026 22:37",https://www.instagram.com/reel/DZCCI0cjzcZ/,"IG reel",,Lifetime,24365,16703,294,27,1,86,12
18049900769749426,17841407868310918,kan_news,"כאן חדשות","⁨	⁨	הותר לפרסום: סמ""ר אדם צרפתי, לוחם ביחידת מגלן, בן 20 מראש העין, נפל מפגיעת רחפן נפץ בדרום לבנון💔

בתקרית בה נהרג סמ""ר צרפתי נפצעו שלושה לוחמים נוספים. האירוע התרחש סמוך לשעה 01:30 בלילה במרחב הכפר יחמור שבגזרה המזרחית בדרום לבנון. מיד לאחר הפגיעה בכוח העניקו צוותי רפואה טיפול לנפגעים. מותו של סמ""ר צרפתי נקבע בשטח, ושלושת הפצועים פונו לבית החולים רמב""ם שבחיפה

@itayblumental 
📸: דובר צה""ל⁩⁩",0,"05/31/2026 22:52",https://www.instagram.com/p/DZCD9lzjqlS/,"IG image",,Lifetime,119099,69720,2557,177,0,224,22
18064370477687148,17841407868310918,kan_news,"כאן חדשות","היועמ""שית: ""בשל הקרבה לתום הקדנציה של הכנסת הנוכחית נפתח מרוץ לחיסול המוסדות הדמוקרטיים""👇

היועצת המשפטית לממשלה, גלי בהרב מיארה, אמרה בכנס לשכת עורכי הדין באילת: ""במצב שבו הממשלה קוראת שלא לציית לפסקי דין, לא ירחק היום שבו פסק דין של בית המשפט ייתפס בעיני הציבור כבלתי מחייב""

בהרב מיארה הוסיפה: ""הכרסום בחוסנה של הדמוקרטיה הישראלית הואץ מאוד בתקופת המלחמה.  אנחנו מצויים במה שניתן לכנות ""שלב ב'"" של הרפורמה המשפטית. ""פאזה"" קיצונית יותר של המהלך""

היועמ""שית התייחסה גם לסוגיית גיוס החרדים: ""הרמטכ""ל זועק לחיילים ואי אפשר יותר להתעלם מכך. לא ניתן לשתף פעולה, מבחינה משפטית, עם מצב שבו ביד אחת הממשלה מגבירה את הנטל על המשרתים; וביד השנייה הממשלה מאפשרת השתמטות המונית, ויש שיאמרו אף מעודדת אותה"" 

""התנערות הממשלה מהחלטות בית המשפט פוגעת בגיוס. האכיפה יכולה הייתה להיות הרבה יותר אפקטיבית. את המחיר משלם מי שמשרת ולא משתמט"", אמרה היועמ""שית

@almogtamar 
📸: יונתן זינדל, פלאש 90",0,"06/01/2026 00:56",https://www.instagram.com/p/DZCSHN8lhfh/,"IG image",,Lifetime,37194,21412,1124,19,0,343,19
17953271592149971,17841464234747957,kan_reshetb,"כאן רשת ב","רועי ניצני חברו הטוב של אדם צרפתי: “הוא החבר הכי טוב שלי, זה שאפשר לסמוך עליו בהכול. שלוש שנים לפני הצבא התחלנו להתאמן כל החבורה, הוא כמובן הגיע הכי רחוק. בכה מהתרגשות כשהתקבל למגלן והיה הלוחם הכי טוב שאני מכיר”

“אמנם זה רק קרה אבל אני מבטיח שהוא יהיה תמיד איתי. בבקשה תזכרו אותו כאדם שאהב את החיים, אדם שמח, חבר טוב שהיה אהוב על כולם”",0,"06/01/2026 01:54",https://www.instagram.com/p/DZCYyEjDNR8/,"IG carousel",,Lifetime,581798,280499,18586,785,13,546,0
17910442287222898,17841407868310918,kan_news,"כאן חדשות","⁨	נמצא בסכנת חיים: המוזיקאי, הזמר והיוצר יונתן רזאל, בן ה-52, מאושפז במצב קשה בבית החולים שערי צדק בירושלים, לאחר שעבר אירוע מוחי

‪@amitharari8‬ 
📸:מרים אלסטר, פלאש 90⁩",0,"06/01/2026 02:09",https://www.instagram.com/p/DZCah8XFgXH/,"IG image",,Lifetime,58021,34401,904,64,1,90,15
18588426760043245,17841407868310918,kan_news,"כאן חדשות","בארי דייווי בן ה-86 מצ'לסי שבבריטניה, עלה לתורה בפעם הראשונה בבית האבות בו הוא מתגורר👇

טקס הבר מצווה נערך בבית האבות המלכותי של צ'לסי, דיור מוגן המיועד למשרתי עבר בצבא הבריטי, שם הוא אחד משני היהודים היחידים, כך נכתב בעיתון ""The Jewish Chronicle""

דייווי סיפר לאורחים כי למרות שנולד יהודי, הוא התחיל את המסע עם יהדותו רק לפני כשני עשורים, לאחר שבנו התחתן עם אישה יהודיה. דייווי לא גדל כיהודי משום שאמו היהודיה הסתירה את יהדותה לאחר שהיגרה מצרפת לבריטניה. ""מעולם לא דיברו על זה אצלנו במשפחה,"" הוא אמר, ""לא גדלתי עם ידע על דרכיהם של היהודים. זה היה מוזר מאוד כי ידעתי מאיפה אני מגיע אבל לא ידעתי שום דבר על החיים בפועל של יהודים""

המסע של דייווי ליהודות החל כאשר בנו סיפר לו שהוא עומד להתחתן עם אישה יהודיה: ""לא היה לו שום מושג שאני יהודי,"" סיפר בארי, ""אימו לא הייתה יהודיה אז לא הייתה כל סיבה לספר לו"". הוא המשיך, ""אבל הרגע הזה, שבו הוא סיפר לי שהוא הולך להתחתן עם יהודיה, היה רגע קסום. כשהוא סיפר לי וסיפרתי לו מאיפה אני, זה היה אחד מרגעים קסומים רבים שהיו לי ולבני יחד""

לאחר החתונה, הזוג עבר לישראל ובארי בא לבקר אותם בחיפה. לדבריו, הרגע שבו הרגל שלו נגעה ברצפת שדה התעופה בחיפה היה הרגע הקסום בחייו. ""חזרתי למקום שאני שייך אליו. כל חיי זה מה שחיפשתי"". טקס בר המצווה נוהל על ידי הרב ניר נדב, רב צבאי מהצבא הבריטי, שיצר בית כנסת מאולתר באולם בבית האבות

@yechez.korn
📸: Stan Kaye",0,"06/01/2026 02:49",https://www.instagram.com/p/DZCfGyrFt-f/,"IG image",,Lifetime,69770,46039,1581,39,0,1,25
18107902427491685,17841464234747957,kan_reshetb,"כאן רשת ב","נטע ששון, המחנכת של אדם צרפתי ז”ל: “אני חושבת על אדם, וכל מה שעולה לי בראש זה דמות מלאת חיים, צוחקת ומשתטה. ספגנו יותר מידי”",0,"06/01/2026 03:27",https://www.instagram.com/p/DZCjdXCEXYZ/,"IG carousel",,Lifetime,417183,235535,16989,376,14,469,0
18072484073466681,17841407868310918,kan_news,"כאן חדשות","""הם יגדלו ויישלחו לשדה הקרב כדי להרוג אוקראינים"": נשיא אוקראינה וולודימיר זלנסקי בריאיון ל-CBS News, חושף כי ממשלתו תיעדה חטיפה של לפחות 20,000 ילדים אוקראינים על ידי רוסיה. 

לטענתו, הרוסים מוחקים את זהותם הלאומית ומאמנים אותם כחיילים, מה שעשוי להוות פשע מלחמה חמור נוסף - זלנסקי מבהיר כי לא יסכים לשום עסקת חילופין על חשבון הילדים: ""חשוב לנו להחזיר את הלוחמים שלנו, את שבויי המלחמה, אבל אנחנו לא יכולים להחליף אותם תמורת הילדים""

@ramelibrandts 

📸רויטרס",0,"06/01/2026 03:45",https://www.instagram.com/p/DZClbn2CF4x/,"IG image",,Lifetime,128915,77275,1762,156,7,199,66
18096405980224005,17841407868310918,kan_news,"כאן חדשות","""היום אתם מתים"" | קשה לקריאה

כתב אישום הוגש נגד ליאור ואנונו (39) מבאר שבע בגין רצח בת זוגו מירב אדרי ז""ל וניסיון רצח של בנה בן ה-9. לפי כתב האישום, ואנונו הצטייד מראש בכפפות ובסכין מטבח, נכנס לחדר השינה שבו שהתה אדרי ודקר אותה כמה פעמים. בנה, שהגיע לחדר בעקבות צעקות אימו והיה עד למעשים, נגרר על-ידי ואנונו לחדר האמבטיה, שם דקר גם אותו והותיר אותו פצוע ומדמם לאחר שפתח את זרם המים.

כעבור זמן מה הזעיק ואנונו את מד""א. צוותי ההצלה קבעו את מותה של אדרי במקום, ובנה פונה במצב קשה לחדר הטראומה בסורוקה ואושפז במשך כמה ימים. לאחר ששרד, אמר הילד: ""הוא (ליאור ואנונו) עשה את זה"". הפרקליטות מייחסת לוואנונו עבירות של רצח בנסיבות מחמירות וניסיון רצח, ובבקשת המעצר עד תום ההליכים תיארה אותו כ""אכזרי וקר רוח"", שתקף את בת זוגו ואת בנה מסיבה שאינה ברורה

@asaf_pozailov @itsik_z",0,"06/01/2026 04:17",https://www.instagram.com/p/DZCpLTKDCUH/,"IG image",,Lifetime,184075,108878,2215,82,3,97,100
17916532698393058,17841407868310918,kan_news,"כאן חדשות","איום ישיר מצנעא? סוכנות הידיעות האיראנית ""מהר"" מדווחת מפי גורם המקורב לחות'ים בתימן כי הארגון מקיים תיאום רציף עם חיזבאללה וקרוב להצטרפות מלאה ללחימה נגד ישראל.

לפי הדיווח, בציר ההתנגדות מזהירים כי כל צעד ישראלי נוסף ייענה בתגובה מאוחדת, ומבהירים באופן חד-משמעי כי תימן לא תאפשר ללבנון או לחיזבאללה להישאר לבדם בשדה המערכה

@omershahar10 

📸AP Photo/Osamah Abdulrahman",0,"06/01/2026 05:45",https://www.instagram.com/p/DZCzKfiCUIc/,"IG image",,Lifetime,47387,26883,516,113,1,44,16
17884849221569826,17841407868310918,kan_news,"כאן חדשות","״הכניסה ליהודים אסורה - זה לא אישי, פשוט לא סובל אתכם״ 👇

בעל חנות בעיר הגרמנית פלנסבורג, הסמוכה לגבול עם דנמרק, שתלה בכניסה לבית העסק שלט האוסר כניסת יהודים, נידון לעונש מאסר על תנאי של שישה חודשים ולקנס כספי. נשיא בית המשפט קבע כי הפתק - עליו נכתב ""הכניסה ליהודים אסורה למקום זה"" - מהווה הסתה לשנאה
 
השלט המתכתב עם שנות השלושים והארבעים בגרמניה נתלה ב-17 בספטמבר 2025, במשך כארבע שעות. הוא עורר סערה ודובר בכל אמצעי התקשורת. השופט קבע כי באמצעות הצגת השלט האיש הסית לשנאה נגד יהודים החיים בגרמניה וביזה את כבודם האנושי. בפסק הדין נקבע כי השלט נועד במכוון לעורר זיכרונות מקריאות החרם נגד יהודים מתקופת הנאצים. ""זו לא הייתה התפרצות ספונטנית, וגם לא הייתה מוגנת על ידי חופש הביטוי. היא היוותה הסתה של עוינות - לא הבעת דעה מותרת"", פירט השופט

הנאשם הודה בתליית השלט וביקש מעורך דינו לקרוא הצהרה בשמו. הוא הביע צער על המעשה, טען כי לא התכוון לפגוע ברגשות הקהילה היהודית, והבטיח להימנע ממעשים דומים בעתיד

מלבד עונש המאסר על תנאי, בעל החנות בן ה 60 נדרש לשלם קנס בסך 1,200 יורו לאתר ההנצחה של מחנה הריכוז לדלנד, הנמצא לא הרחק מעירו, על גבול גרמניה-דנמרק

(דב גיל-הר)
📸: צילום מסך מהרשתות החברתיות",0,"06/01/2026 07:04",https://www.instagram.com/p/DZC8MxvDuBh/,"IG image",,Lifetime,97871,57147,2811,139,2,32,90
18591644089008783,17841407868310918,kan_news,"כאן חדשות","עדכון מהשטח: המפגינים פרצו גם לשטח הרכבת, ותנועת הרכבות הופסקה זמנית

צמתים בירושלים, צפת נתיבות ומחלף גנות סמוך לבני ברק נחסמו היום על ידי מפגינים חרדים נגד גיוס בני ישיבות

בגשר המיתרים בבירה, חייל שנקלע להפגנת חרדים, המשטרה השתמשה ברימוני הלם כדי לחלץ אותו. במוקד נוסף בעיר, מאות מפגינים התאספו מחוץ לביתו של ראש אגף התנועה במשטרה, ניצב חיים שמואלי. כמו כן, מפגינים נוספים הגיעו למטה המשטרה שבהר חוצבים. במחלף גנות, חרדים שפרצו למסילת הרכבת גרמו לעצירת תנועת הרכבות

(הדס גרינברג, עופר חלפון)",22,"06/01/2026 08:13",https://www.instagram.com/reel/DZDEHbyjNg0/,"IG reel",,Lifetime,1226860,678995,16750,15340,292,2534,1202
17892990078472367,17841407868310918,kan_news,"כאן חדשות","ראשוני מכביש 4:  מפגין כבן 25 נפגע באורח קשה מאופנוע, ממש בתוך מוקד ההפגנה בסמוך למחלף גנות. חובשי מד""א העניקו לו טיפול רפואי בשטח ופינו אותו לבית החולים שיבא תל השומר כשהוא בהכרה, אך סובל מחבלות קשות בראש ובגפיים

@hadasgrinberg",16,"06/01/2026 09:50",https://www.instagram.com/reel/DZDPQbvERuD/,"IG reel",,Lifetime,83562,46538,856,105,1,273,51
18105549847786049,17841407868310918,kan_news,"כאן חדשות","טראמפ חושף ברשת Truth כי שוחח עם נתניהו - וכוחות צבאיים שהיו בדרכם לביירות כבר שבו על עקבותיהם, בנוסף, הוא טוען כי נציגיו הגיעו להבנות עם חיזבאללה על עצירת כל פגיעה הדדית. 

גורם ישראלי מאשר: לא נתקוף בביירות, אך הכוחות לא ייסוגו מהקו הנוכחי

@gilicohen10 @itamar.margalit 

📸Ayal Margolin/Flash90, AP Photo/Richard Drew",0,"06/01/2026 11:29",https://www.instagram.com/p/DZDakf7CuHR/,"IG image",,Lifetime,47953,27247,382,40,0,55,10
18078261002240892,17841407868310918,kan_news,"כאן חדשות","הותר לפרסום 💔

סרן ד״ר אורי יוסף סילבסטר,  בן 30 מתל אביב, רופא גדוד שקד  חטיבת גבעתי, נפל בקרב בדרום לבנון

סילבסטר שירת כרופא גדודי בחטיבת גבעתי ונהרג בצהריים מפגיעת רחפן סמוך למצודת הבופור. חמישה נוספים נפצעו, מצבם של מספר פצועים מוגדר קשה

יהי זכרו ברוך 🕯️

(איתי בלומנטל)",0,"06/01/2026 11:48",https://www.instagram.com/p/DZDcvQQAKsv/,"IG image",,Lifetime,175113,99900,3536,304,1,241,25
17891586174522480,17841407868310918,kan_news,"כאן חדשות","הנשיא טראמפ צעק על ראש הממשלה נתניהו בגלל ההסלמה בלבנון: ""כולם שונאים אותך עכשיו, כולם שונאים את ישראל בגלל זה""👇

נשיא ארצות הברית דונלד טראמפ התפרץ על ראש הממשלה בנימין נתניהו ברקע ההסלמה בלבנון בשיחה נפיצה ביום שני, כך דווח באתר ""אקסיוס"" מפי שני בכירים אמריקניים ומקור נוסף שתודרך על תוכן השיחה

""אתה מטורף"", אמר טראמפ לנתניהו - לדברי המקורות. ""בלעדיי היית בכלא. אני מציל את הישבן שלך, כולם שונאים אותך עכשיו, כולם שונאים את ישראל בגלל זה"". מקור נוסף שתודרך על תוכן השיחה אמר כי טראמפ היה ""זועם"" וכי בשלב מסוים צעק על נתניהו: ""מה לעזאזל אתה עושה?""

השיחה התקיימה בצל האיומים מצד איראן כי תפוצץ את המשא ומתן עם ארצות הברית על רקע הפעולות של ישראל בלבנון. במהלך השיחה, טראמפ קרא לנתניהו ""משוגע"" והאשים אותו בכפיות טובה, כך על פי שניים מהמקורות. עוד דווח כי טראמפ גם בלם באותה השיחה את התוכנית הישראלית לתקוף בביירות

עוד טענו שניים מהמקורות, כי טראמפ אמר שתמיכתו סייעה ""לשמור את נתניהו מחוץ לכותלי בית הסוהר"", בהתייחסו למשפט שמתנהל נגדו בישראל

גם ברשת CNN דווח כי השיחה בין טראמפ לנתניהו הפכה לסוערת. לפי הדיווח, טראמפ השתמש במילים בוטות כדי להביע את מורת רוחו מהמתקפה המתוכננת של ישראל בביירות. בשלב מסויים הנשיא הזכיר לנתניהו כיצד תמך בו בעבר והזהיר אותו כי הפצצת לבנון עלולה לבודד את ישראל עוד יותר, כך מסרו המקורות

@moavvardi 
📸: גיל יוחנן, פלאש 90/ AP Photo/Julia Demaree Nikhinson",0,"06/01/2026 22:11",https://www.instagram.com/p/DZEkB9DlncA/,"IG image",,Lifetime,79850,43009,1009,183,0,222,40
17967760200114584,17841407868310918,kan_news,"כאן חדשות","⁨	שי ומלי, הוריו של סמ""ר אדם צרפתי שנפל בלבנון: ""היו לו חלומות של ילד בן 20 - לטייל ולהיות עם חברים. נחיה את כל חיינו עם צער גדול""

‪@maya_rachlin‬⁩",22,"06/02/2026 00:24",https://www.instagram.com/reel/DZEzPrfkW_o/,"IG reel",,Lifetime,52186,35803,2111,38,2,77,40
18122533063732463,17841407868310918,kan_news,"כאן חדשות","תיעוד דרמטי: רגעי חילוץ החייל מתוך ההמון בהפגנה בירושלים

חייל צה""ל שירד אתמול מאוטובוס שנחסם בגשר המיתרים בירושלים מצא את עצמו מוקף במפגינים. בתיעוד ממצלמות הגוף של לוחמי יס""מ ירושלים נראים רגעי החילוץ שלו מתוך ההפגנה החרדית נגד מעצר עריקים, אחרי שלפי המשטרה מפגינים קיללו אותו, ירקו לעברו והשליכו חפצים.

האירוע התרחש במהלך הפרות סדר בכמה מוקדים ברחבי הארץ, שבהן נפצעו מפגינים ושוטרים, נחסמו כבישים והופסקה תנועת הרכבות בין המרכז לירושלים

@veredpelman @haimgoldich 
📸: דוברות המשטרה",44,"06/02/2026 01:49",https://www.instagram.com/reel/DZE88enjHDM/,"IG reel",,Lifetime,39262,25442,829,107,3,124,53
17880666057448253,17841407868310918,kan_news,"כאן חדשות","⁨	אורחת במלון ""צלילי המדבר"" בדימונה הזמינה את נעמי וולקר לעשות בייביסיטר על ילדיה. אבל כשנעמי הגיעה היא גורשה משם על ידי מנהל המלון שאמר: ""יש לי ניסיון מר עם קהילת העבריים, אני לא רוצה טיילת""

‪@maya_rachlin‬⁩",56,"06/02/2026 02:19",https://www.instagram.com/reel/DZFAXIelY3Y/,"IG reel",,Lifetime,173900,118608,2035,269,10,216,125
18093562187263153,17841464234747957,kan_reshetb,"כאן רשת ב","""הוא היה רופא מקסים, בעל גישה אנושית יוצאת דופן. כל מה שהוא עשה, הוא עשה בצורה מושלמת"".

ד""ר סמיר קאסם, מנהל מחלקה פנימית בביה""ח ""כרמל"", נפרד בכאב בריאיון לחן ביאר בכאן רשת ב' מסרן ד""ר אורי יוסף סילבסטר ז""ל, שנפל אתמול מפגיעת רחפן נפץ בלבנון. אורי ז""ל עשה את הסטאז' במחלקה לצד מי שהייתה בת זוגו ולימים אשתו, שחר: ""שניהם היו זוג מקסים, נהגו במקצועיות רבה ושניהם מעולים"".

""הוא קיבל ציון 100 מתוך 100 בכל התחנות שהיה בהן"", סיפר ד""ר קאסם, ""זה אופי של בן אדם שאוהב לעשות את הדברים בצורה הכי מושלמת, כולל היחס למטופלים ולמשפחות. זאת אבדה גדולה מאוד"". סרן ד""ר אורי יוסף סילבסטר ז""ל יובא למנוחות היום בשעה 18:00 בבית העלמין סגולה בפתח תקווה. יהי זכרו ברוך 💔",0,"06/02/2026 02:50",https://www.instagram.com/p/DZFD7TIDCle/,"IG carousel",,Lifetime,448985,282880,12205,286,7,404,0
18593521048009058,17841407868310918,kan_news,"כאן חדשות","הלב נשבר💔: נקבע מותה של נחליה אור ציון ז""ל (21), תושבת היישוב בית אל, שנהרגה הלילה בתאונת הדרכים הקשה והקטלנית שאירעה בכביש 232 סמוך לאשקלון. ביישוב ספדו לה: ""נערה מיוחדת במינה, מלאת חסד ואהבת אדם""

נחליה ז""ל למדה באולפנת רעיה שבבית אל. היא הקדישה את זמנה לעשייה חברתית, שירתה בשירות לאומי כמדריכה באולפנית כוכב יעקב ובאולפנת מעלה אדומים, ובשנה האחרונה שילבה עבודה חינוכית לצד לימודי חינוך מיוחד ולשון במכללת הרצוג.

במקביל לאבל הכבד, צעירה נוספת מהיישוב בית אל נפצעה בתאונה הקשה

@itsik_z",0,"06/02/2026 04:49",https://www.instagram.com/p/DZFRjPaChZ-/,"IG image",,Lifetime,91270,49465,1965,40,1,113,40
18108173308744051,17841407868310918,kan_news,"כאן חדשות","כתב אישום חמור יוגש ככל הנראה השבוע נגד אברהים חילו, מחבל חמאס שנעצר במבצע חשאי והודה בחקירתו כי החזיק בגופתו של חלל צה""ל, סמ""ר אורון שאול ז""ל, במשך קרוב לעשר שנים במבנה אזרחי בעיר עזה.

המידע שחולץ מחילו בחקירות הוא שהוביל בינואר 2025 ליציאתו של מבצע במסגרתו אותרה גופתו של שאול ז""ל, שנפל בקרב בשג'אעיה במהלך מבצע ""צוק איתן"" ב-2014

@itayblumental @menashecarmela אורלי אלקלעי",0,"06/02/2026 05:23",https://www.instagram.com/p/DZFVh7Tiisd/,"IG image",,Lifetime,42583,25665,1122,2,0,19,11
18134863321562582,17841407868310918,kan_news,"כאן חדשות","""רציתי שנמשיך ביחד עד שנהיה זקנים""💔 אלמנתו של סרן ד""ר אורי יוסף סילבסטר ז""ל ספדה לו בדמעות: ""תודה עליך, אתה הדבר הכי טוב שקרה לי בחיים. לא יכולתי אפילו לחלום אותך""

ד""ר אורי יוסף סילבסטר ז""ל, בן 30 מתל אביב, נפל מפגיעת רחפן נפץ של חיזבאללה סמוך למצודת הבופור. יהיה זכרו ברוך",41,"06/02/2026 10:15",https://www.instagram.com/reel/DZF22lQFTSd/,"IG reel",,Lifetime,147796,107104,5975,229,5,282,109
18122257468632933,17841407868310918,kan_news,"כאן חדשות","“תודה לצה”ל שעושה עבודה מטורפת, עד המחבל האחרון”: כך הגיב אלון אהל בסטורי באינסטגרם, לאחר שהתבשר כי צה”ל חיסל את המחבל יוסף עאיש עואד רמצ’אן, שלקח חלק פעיל בחטיפתו ב-7 באוקטובר.

רמצ’אן, סגן מפקד חוליית נוח’בה שהיה שותף גם לחטיפתם של הירש גולדברג פולין ז”ל, אלי-ה כהן ואור לוי, חוסל במרכז הרצועה לאחר שהמשיך לקדם מתווי טרור והיווה איום מיידי על הכוחות

@gilicohen10 

📸פלאש90/חיים גולדברג, דובר צה״ל, עמוד האינסטגרם של אלון אהל",0,"06/02/2026 11:25",https://www.instagram.com/p/DZF-6MmgtsR/,"IG carousel",,Lifetime,93167,49785,5335,145,4,55,46
17931238410092322,17841407868310918,kan_news,"כאן חדשות","⁨	הסלמה במפרץ: ארה”ב תקפה באיראן - שהגיבה במטחי טילים וכטב”מים 👇

כוחות אמריקניים תקפו הלילה מטרות באי קשם שבדרום איראן. איראן הגיבה במתקפה נרחבת ושיגרה גלים של טילים בליסטיים וכטב”מים מתאבדים לעבר בסיסים אמריקניים, ולעבר מדינות המפרץ – בהן כווית ובחריין. בנוסף, כוונו כטב”מים לעבר ספינות אזרחיות באזור

פיקוד המרכז האמריקני (CENTCOM), יחד עם צבא כווית, הודיע כי יירט את כלל האיומים. מהצבא האמריקני נמסר כי טילים אחרים התפרקו באוויר או החטיאו את מטרתם, וכי האירוע הסתיים ללא נפגעים וללא נזק לכוחות.

📸: AP
(לירן אהרוני, נתן גוטמן ואיתמר מרגלית)⁩",0,"06/02/2026 22:46",https://www.instagram.com/p/DZHMo0zCujs/,"IG image",,Lifetime,114934,64105,1275,315,4,30,57
18096692567179512,17841407868310918,kan_news,"כאן חדשות","“בטלן ברשות התורה, משפחות יושבות שבעה ואתה מגן על השתמטות”: ח”כ גלעד קריב מהעבודה תוקף במילים קשות את ח”כ גפני בדיון בוועדת הכספים על חוק המעונות, שנועד למעשה לעקוף את הקפאת הסבסוד לאברכים שמסרבים להתגייס לצה”ל

@dikla_aharon",36,"06/03/2026 00:05",https://www.instagram.com/reel/DZHVt8DC1W3/,"IG reel",,Lifetime,216213,152623,14723,1033,59,995,272
